method,rank,query_artist,query_song,query_genre,match_artist,match_song,match_genre,score,hit
tfidf_squared_cosine,3,Il Divo,Hasta Mi Final,classical,Aventura,Todavía Me Amas,latin,0.5803494973995957,False
tfidf_squared_cosine,1,Michael Bublé,That's All (Album Version),classical,Paul Anka,Love Me Warm And Tender,punk,0.4337779157875748,False
tfidf_squared_cosine,2,Michael Bublé,That's All (Album Version),classical,Stacey Kent,East Of The Sun,jazz,0.38247060101063884,False
tfidf_squared_cosine,3,Michael Bublé,That's All (Album Version),classical,Diana Krall,East Of The Sun (West Of The Moon),jazz,0.3770596437539722,False
tfidf_squared_cosine,1,Josh Groban,You Raise Me Up (Album Version),classical,Russell Watson,You Raise Me Up,classical,0.9987606231209225,True
tfidf_squared_cosine,2,Josh Groban,You Raise Me Up (Album Version),classical,Suicide Commando,Raise Your God,electronic,0.5386542072856074,False
tfidf_squared_cosine,3,Josh Groban,You Raise Me Up (Album Version),classical,Katatonia,This Punishment,metal,0.5163852602465355,False
tfidf_squared_cosine,1,Il Divo,Feelings,classical,Bluvertigo,Niente Per Scontato,electronic,0.7685128515609405,False
tfidf_squared_cosine,2,Il Divo,Feelings,classical,Andrea Bocelli,Semplicemente (Canto Per Te),classical,0.7516137711180676,True
tfidf_squared_cosine,3,Il Divo,Feelings,classical,Vinicio Capossela,L'uomo vivo (inno al gioia),folk,0.7352357311655873,False
tfidf_squared_cosine,1,Josh Groban,Solo Por Ti (Album Version),classical,Carlos Baute,En nuestro aniversario,latin,0.5804612306189726,False
tfidf_squared_cosine,2,Josh Groban,Solo Por Ti (Album Version),classical,De Saloon,Morder,latin,0.5765390947081136,False
tfidf_squared_cosine,3,Josh Groban,Solo Por Ti (Album Version),classical,Frank Reyes,Que Voy A hacer Sin Tí,latin,0.5468677729017685,False
tfidf_squared_cosine,1,The Game,Black Opera,classical,Kurupt,Ho's A Housewife,hip hop,0.509410220251208,False
tfidf_squared_cosine,2,The Game,Black Opera,classical,N.W.A.,The Dayz Of Wayback,hip hop,0.4775356469173496,False
tfidf_squared_cosine,3,The Game,Black Opera,classical,Immortal Technique,Crossing the Boundary,hip hop,0.4512153713616024,False
tfidf_squared_cosine,1,Josh Groban,Mi Mancherai (Il Postino) (Revised Live Version),classical,Il Divo,Come Primavera,classical,0.7630285448940152,True
tfidf_squared_cosine,2,Josh Groban,Mi Mancherai (Il Postino) (Revised Live Version),classical,Vinicio Capossela,Il Pugile Sentimentale ( Live ),folk,0.7338646638912624,False
tfidf_squared_cosine,3,Josh Groban,Mi Mancherai (Il Postino) (Revised Live Version),classical,Emma Shapplin,Spente Le Stelle,classical,0.718518440240088,True
tfidf_squared_cosine,1,Il Divo,Angelina,classical,Violadores del Verso,Cantando,hip hop,0.5629228544184862,False
tfidf_squared_cosine,2,Il Divo,Angelina,classical,El sueño de Morfeo,Sonrisa especial,latin,0.5333056946258679,False
tfidf_squared_cosine,3,Il Divo,Angelina,classical,Hombres G,Me siento bien,latin,0.5288293212347468,False
tfidf_squared_cosine,1,Josh Groban,Oceano (Revised Live Version),classical,Bluvertigo,Niente Per Scontato,electronic,0.8759030469894968,False
tfidf_squared_cosine,2,Josh Groban,Oceano (Revised Live Version),classical,Amici Forever,Senza Catene (Unchained Melody),classical,0.8613392094169173,True
tfidf_squared_cosine,3,Josh Groban,Oceano (Revised Live Version),classical,Paul Potts,Mamma,classical,0.85733008208744,True
tfidf_squared_cosine,1,Il Divo,Caruso,classical,Lara Fabian,Caruso,classical,0.958218491053499,True
tfidf_squared_cosine,2,Il Divo,Caruso,classical,Russell Watson,Nessun dorma!,classical,0.8421681775821694,True
tfidf_squared_cosine,3,Il Divo,Caruso,classical,Paul Potts,Nessun Dorma,classical,0.8327385538520629,True
tfidf_squared_cosine,1,Josh Groban,When You Say You Love Me (Album Version),classical,Ferry Corsten,It's Time,electronic,0.33151117113562223,False
tfidf_squared_cosine,2,Josh Groban,When You Say You Love Me (Album Version),classical,Pink Cream 69,Carnaby Road,metal,0.32910890788808184,False
tfidf_squared_cosine,3,Josh Groban,When You Say You Love Me (Album Version),classical,HIM,Heartache Every Moment,metal,0.3260101338857823,False
tfidf_squared_cosine,1,Il Divo,Everytime I Look At You,classical,Snog,Playstation Blues,electronic,0.462972583451262,False
tfidf_squared_cosine,2,Il Divo,Everytime I Look At You,classical,Agnostic Front,Blinded,metal,0.33452632104698854,False
tfidf_squared_cosine,3,Il Divo,Everytime I Look At You,classical,Delta Goodrem,My Big Mistake,pop,0.3267775227383903,False
tfidf_squared_cosine,1,Johnny Cash,Away In A Manger,classical,Kenny G,Away In A Manger,jazz,0.9713913648571921,False
tfidf_squared_cosine,2,Johnny Cash,Away In A Manger,classical,Current 93,Raio No Terrasu (Jesus Wept),electronic,0.5520823637828802,False
tfidf_squared_cosine,3,Johnny Cash,Away In A Manger,classical,Ozma,Your Name,electronic,0.4868356999119965,False
tfidf_squared_cosine,1,Josh Groban,Un Giorno Per Noi (Album Version),classical,RyanDan,Dentro Me,classical,0.8090661917259091,True
tfidf_squared_cosine,2,Josh Groban,Un Giorno Per Noi (Album Version),classical,Bluvertigo,Niente Per Scontato,electronic,0.7815355459046505,False
tfidf_squared_cosine,3,Josh Groban,Un Giorno Per Noi (Album Version),classical,Luciano Pavarotti,Che Gelida Manina,classical,0.7675138291537738,True
tfidf_squared_cosine,1,Josh Groban,Let Me Fall (From Cirque du Soleil) (Album Version),classical,SUPREME BEINGS OF LEISURE,Catch Me,electronic,0.33951461322208154,False
tfidf_squared_cosine,2,Josh Groban,Let Me Fall (From Cirque du Soleil) (Album Version),classical,Sneaker Pimps,Perfect One,electronic,0.3202344972438955,False
tfidf_squared_cosine,3,Josh Groban,Let Me Fall (From Cirque du Soleil) (Album Version),classical,Decoded Feedback,Nothingness,pop,0.27504137532582273,False
tfidf_squared_cosine,1,Il Divo,Hallelujah (Aleluya),classical,Grupo Niche,Buenaventura Y Caney,latin,0.6379294155099546,False
tfidf_squared_cosine,2,Il Divo,Hallelujah (Aleluya),classical,Jerry Rivera,Amores Como El Nuestro,latin,0.602189788152127,False
tfidf_squared_cosine,3,Il Divo,Hallelujah (Aleluya),classical,Ana Torroja,Flor Carnivora,latin,0.5652646635737388,False
tfidf_squared_cosine,1,Il Divo,En Aranjuez Con Tu Amor,classical,Amici Forever,Aranjuez Ma Pensee,classical,0.8525980811532987,True
tfidf_squared_cosine,2,Il Divo,En Aranjuez Con Tu Amor,classical,Loquillo Y Los Trogloditas,Hermanos de sangre (Rulot 05),rock,0.49932312845910337,False
tfidf_squared_cosine,3,Il Divo,En Aranjuez Con Tu Amor,classical,Jorge Drexler,No te creas,folk,0.4981992842100399,False
tfidf_squared_cosine,1,Josh Groban,Gira Con Me Questa Notte (Album Version),classical,Paul Potts,Piano (Memory),classical,0.788848485685662,True
tfidf_squared_cosine,2,Josh Groban,Gira Con Me Questa Notte (Album Version),classical,Russell Watson,Nessun dorma!,classical,0.7474171632514761,True
tfidf_squared_cosine,3,Josh Groban,Gira Con Me Questa Notte (Album Version),classical,Lara Fabian,Caruso,classical,0.7347191685843829,True
tfidf_squared_cosine,1,Josh Groban,Vincent (Starry_ Starry Night) (Album Version),classical,Zimmers Hole,Death To The Dodgers Of Soap,metal,0.28977710872202767,False
tfidf_squared_cosine,2,Josh Groban,Vincent (Starry_ Starry Night) (Album Version),classical,Blackstreet,Black & White,hip hop,0.2878092196572388,False
tfidf_squared_cosine,3,Josh Groban,Vincent (Starry_ Starry Night) (Album Version),classical,Sarina Paris,True Colors,electronic,0.2863555782883982,False
tfidf_squared_cosine,1,Josh Groban,Smile,classical,Jonny Lang,My Love Remains,blues,0.38818419868034276,False
tfidf_squared_cosine,2,Josh Groban,Smile,classical,Broadcast,Ominous Cloud,electronic,0.33569441435540387,False
tfidf_squared_cosine,3,Josh Groban,Smile,classical,Mary Black,By The Time It Gets Dark,folk,0.32523170508085847,False
tfidf_squared_cosine,1,Il Divo,Ave Maria,classical,Vittorio Grigolo,Roma Sogna,classical,0.8022056698402534,True
tfidf_squared_cosine,2,Il Divo,Ave Maria,classical,Frankie HI-NRG MC,Fili,rock,0.7957313320379537,False
tfidf_squared_cosine,3,Il Divo,Ave Maria,classical,Emma Shapplin,Dolce Veneno,classical,0.7954932696078254,True
tfidf_squared_cosine,1,Il Divo,Enamorado,classical,Camila,Alejate De Mi,latin,0.7332626215463575,False
tfidf_squared_cosine,2,Il Divo,Enamorado,classical,Pescado Rabioso,Cementerio Club,blues,0.5860139891282102,False
tfidf_squared_cosine,3,Il Divo,Enamorado,classical,Aterciopelados,Bandera,latin,0.5837665683654476,False
tfidf_squared_cosine,1,Il Divo,Amazing Grace,classical,Hayley Westenra,Amazing Grace,classical,0.9073699943132791,True
tfidf_squared_cosine,2,Il Divo,Amazing Grace,classical,Michael McDonald,Peace,r&b/soul,0.36449523430248076,False
tfidf_squared_cosine,3,Il Divo,Amazing Grace,classical,Snog,Playstation Blues,electronic,0.3482466027799435,False
tfidf_squared_cosine,1,Il Divo,Come Primavera,classical,Raf,Passeggeri Distratti,latin,0.8414261779132252,False
tfidf_squared_cosine,2,Il Divo,Come Primavera,classical,Paolo Conte,Nord,jazz,0.8119247385404093,False
tfidf_squared_cosine,3,Il Divo,Come Primavera,classical,Paul Potts,Tristesse,classical,0.8028076480215995,True
tfidf_squared_cosine,1,Il Divo,Dentro Un Altro Si,classical,Josh Groban,Oceano (Revised Live Version),classical,0.8122549725353765,True
tfidf_squared_cosine,2,Il Divo,Dentro Un Altro Si,classical,Luciano Pavarotti,Che Gelida Manina,classical,0.7935486224491363,True
tfidf_squared_cosine,3,Il Divo,Dentro Un Altro Si,classical,Amici Forever,Senza Catene (Unchained Melody),classical,0.7904563122893327,True
tfidf_squared_cosine,1,Josh Groban,Hymne A L'Amour (Album Version),classical,Silmarils,Karma,hip hop,0.7291124440201059,False
tfidf_squared_cosine,2,Josh Groban,Hymne A L'Amour (Album Version),classical,Zazie,Lola Majeure,hip hop,0.6998959435721605,False
tfidf_squared_cosine,3,Josh Groban,Hymne A L'Amour (Album Version),classical,Grégory Lemarchal,Mon Ange,pop,0.6990880450742043,False
tfidf_squared_cosine,1,Josh Groban,Remember When It Rained (Revised Live Version),classical,Kayah,Dla Niego,pop,0.5526999529487345,False
tfidf_squared_cosine,2,Josh Groban,Remember When It Rained (Revised Live Version),classical,Sentidos Opuestos,Oh Na Na Na,latin,0.542836400938104,False
tfidf_squared_cosine,3,Josh Groban,Remember When It Rained (Revised Live Version),classical,Orla Fallon,An Mhaighdean Mhara,classical,0.5346243804779496,True
tfidf_squared_cosine,1,Josh Groban,America (Revised Live Version),classical,Simon & Garfunkel,America,folk,0.9947678768517203,False
tfidf_squared_cosine,2,Josh Groban,America (Revised Live Version),classical,Mighty Mighty Bosstones,Where'd You Go?,reggae,0.3290402542314487,False
tfidf_squared_cosine,3,Josh Groban,America (Revised Live Version),classical,Leonard Cohen,Death Of A Ladies' Man,folk,0.3064462839331154,False
tfidf_squared_cosine,1,Toby Keith,Blue Bedroom,country,Nina Simone,After You've Gone (live),jazz,0.329967666317794,False
tfidf_squared_cosine,2,Toby Keith,Blue Bedroom,country,Ryan Adams,When The Stars Go Blue,folk,0.309114273801027,False
tfidf_squared_cosine,3,Toby Keith,Blue Bedroom,country,Jodeci,My Phone,jazz,0.3037789700721241,False
tfidf_squared_cosine,1,Toby Keith,Who's Your Daddy?,country,Boney M.,Daddy Cool,pop,0.34548905761087706,False
tfidf_squared_cosine,2,Toby Keith,Who's Your Daddy?,country,Hurricane,Temptation,metal,0.30817718484197437,False
tfidf_squared_cosine,3,Toby Keith,Who's Your Daddy?,country,Chuck Jackson,(You Can't Let The Boy Overpower) The Man In You,r&b/soul,0.30773367557573,False
tfidf_squared_cosine,1,Johnny Cash,The Big Battle,country,Esham,Killin' Spree,hip hop,0.2982598215742846,False
tfidf_squared_cosine,2,Johnny Cash,The Big Battle,country,Bellamy Brothers,Livin In The West,country,0.29029144421072284,True
tfidf_squared_cosine,3,Johnny Cash,The Big Battle,country,John Denver,El Paso,rock,0.2778345430148191,False
tfidf_squared_cosine,1,Keith Urban,Your Everything,country,Paul Potts,La Prima Volta (First Time Ever I Saw Your Face),classical,0.3826399123607407,False
tfidf_squared_cosine,2,Keith Urban,Your Everything,country,Jackson 5,(You Were Made) Especially For Me,r&b/soul,0.27081675019855994,False
tfidf_squared_cosine,3,Keith Urban,Your Everything,country,HorrorPops,Trapped,punk,0.26310770289837737,False
tfidf_squared_cosine,1,George Strait,Marina Del Rey,country,Bo Kaspers Orkester,Ingenting Alls,jazz,0.29872636744012115,False
tfidf_squared_cosine,2,George Strait,Marina Del Rey,country,Gipsy Kings,El Mauro,latin,0.2943035385668279,False
tfidf_squared_cosine,3,George Strait,Marina Del Rey,country,Bouncing Souls,New Day,punk,0.2601494476553504,False
tfidf_squared_cosine,1,Josh Turner,As Fast As I Could,country,Tom Petty,Square One (Album Version),rock,0.3077862890054293,False
tfidf_squared_cosine,2,Josh Turner,As Fast As I Could,country,New Riders of The Purple Sage,Henry,country,0.2923004828789889,True
tfidf_squared_cosine,3,Josh Turner,As Fast As I Could,country,Jennifer Lopez,Dear Ben,pop,0.2862666612400164,False
tfidf_squared_cosine,1,Sara Evans,A Real Fine Place To Start,country,Duran Duran,Electric Barbarella (Radio Edit),electronic,0.38913734346584405,False
tfidf_squared_cosine,2,Sara Evans,A Real Fine Place To Start,country,Little Walter,You're So Fine,blues,0.32564563361951737,False
tfidf_squared_cosine,3,Sara Evans,A Real Fine Place To Start,country,Devin Townsend,Noisy Pink Bubbles,metal,0.311179251100236,False
tfidf_squared_cosine,1,George Strait,I'd Like To Have That One Back,country,Dolly Parton,Old Flames Can't Hold A Candle To You,country,0.3548016683535623,True
tfidf_squared_cosine,2,George Strait,I'd Like To Have That One Back,country,Lesley Gore,I Won't Love You Anymore (Sorry),r&b/soul,0.3457341337049673,False
tfidf_squared_cosine,3,George Strait,I'd Like To Have That One Back,country,The Mavericks,I Should Have Been True,country,0.3225544470214998,True
tfidf_squared_cosine,1,Toby Keith,You Shouldn't Kiss Me Like This,country,Louise,One Kiss From Heaven,r&b/soul,0.3282662573437119,False
tfidf_squared_cosine,2,Toby Keith,You Shouldn't Kiss Me Like This,country,Enrique Iglesias,Little Girl,pop,0.32267468759091056,False
tfidf_squared_cosine,3,Toby Keith,You Shouldn't Kiss Me Like This,country,Enrique Iglesias,Heroe,pop,0.3203357279502067,False
tfidf_squared_cosine,1,Johnny Cash,A Thing Called Love,country,Billy Currington,She's Got A Way With Me,country,0.30822024111399104,True
tfidf_squared_cosine,2,Johnny Cash,A Thing Called Love,country,Brendan Benson,Insects Rule,folk,0.27924281539742934,False
tfidf_squared_cosine,3,Johnny Cash,A Thing Called Love,country,Heavens to Betsy,Decide,punk,0.2726088295373901,False
tfidf_squared_cosine,1,Johnny Cash,Life's Railway To Heaven,country,Disgorge,Parallels Of Infinite Torture,metal,0.4135063544313883,False
tfidf_squared_cosine,2,Johnny Cash,Life's Railway To Heaven,country,Flipsyde,Angel,hip hop,0.39042286792626585,False
tfidf_squared_cosine,3,Johnny Cash,Life's Railway To Heaven,country,Martina McBride,Blessed,country,0.35888122400089456,True
tfidf_squared_cosine,1,Johnny Cash,I Don't Know Where I'm Bound,country,Po' Girl,Green Apples,folk,0.3586124037355687,False
tfidf_squared_cosine,2,Johnny Cash,I Don't Know Where I'm Bound,country,Sophie Milman,(It's Not Easy) Bein' Green,jazz,0.30488211315417524,False
tfidf_squared_cosine,3,Johnny Cash,I Don't Know Where I'm Bound,country,Soulfly,One Nation (Album Version),metal,0.29761129308942297,False
tfidf_squared_cosine,1,Luke Bryan,Pray About Everything,country,Curtis Mayfield,Don't Worry (ReMastered),r&b/soul,0.38734647323229326,False
tfidf_squared_cosine,2,Luke Bryan,Pray About Everything,country,Carolyn Dawn Johnson,One Day Closer to You,country,0.3585510938447236,True
tfidf_squared_cosine,3,Luke Bryan,Pray About Everything,country,Savoy Brown,Stay While The Night Is Young,blues,0.3472609514028051,False
tfidf_squared_cosine,1,Billy Currington,Hangin' Around,country,Incognito,Chase The Clouds Away,jazz,0.39219551771287875,False
tfidf_squared_cosine,2,Billy Currington,Hangin' Around,country,Blacklisted,Wish,metal,0.3773940325592934,False
tfidf_squared_cosine,3,Billy Currington,Hangin' Around,country,The Coral,I Forgot My Name,jazz,0.35519776695898914,False
tfidf_squared_cosine,1,Billy Currington,Here I Am,country,Remy Shand,Looking Back On Vanity,r&b/soul,0.40830275736717064,False
tfidf_squared_cosine,2,Billy Currington,Here I Am,country,Nine Inch Nails,Gunshots by Computer,metal,0.35397229297933536,False
tfidf_squared_cosine,3,Billy Currington,Here I Am,country,The Mick Fleetwood Blues Band,Looking for Somebody,blues,0.3403140495534871,False
tfidf_squared_cosine,1,Toby Keith,It's All Good,country,Ledisi,Alright,r&b/soul,0.3331908354845564,False
tfidf_squared_cosine,2,Toby Keith,It's All Good,country,Yellowcard,Believe,punk,0.3068951489747465,False
tfidf_squared_cosine,3,Toby Keith,It's All Good,country,Rachelle Ferrell,Welcome To My Love,r&b/soul,0.2967801825310355,False
tfidf_squared_cosine,1,Johnny Cash,Daddy Sang Bass,country,Lefty Frizzell,Mom And Dad's Waltz,country,0.44438641756618225,True
tfidf_squared_cosine,2,Johnny Cash,Daddy Sang Bass,country,Dolly Parton,Daddy's Moonshine Still,country,0.43651064111117427,True
tfidf_squared_cosine,3,Johnny Cash,Daddy Sang Bass,country,Cross Canadian Ragweed,Lawrence,country,0.4328218708892587,True
tfidf_squared_cosine,1,Taylor Swift,Fifteen,country,Frightened Rabbit,Extrasupervery,electronic,0.27695650861484583,False
tfidf_squared_cosine,2,Taylor Swift,Fifteen,country,Gary Moore,Looking For Somebody,blues,0.261872052944569,False
tfidf_squared_cosine,3,Taylor Swift,Fifteen,country,Samantha Mumba,Feelin Is Right,r&b/soul,0.2543269469814155,False
tfidf_squared_cosine,1,Johnny Cash,Man In White,country,Hank Williams,I Saw the Light,country,0.3093898947860191,True
tfidf_squared_cosine,2,Johnny Cash,Man In White,country,Ayreon,Prologue,metal,0.29397183880225625,False
tfidf_squared_cosine,3,Johnny Cash,Man In White,country,Andrew Lloyd Webber,Angel of Music,classical,0.29188612754254,False
tfidf_squared_cosine,1,Johnny Cash,I Was There When It Happened,country,Nothingface,Villains (Full-Length),metal,0.4213851385187997,False
tfidf_squared_cosine,2,Johnny Cash,I Was There When It Happened,country,Iron Maiden,Lord Of The Flies (Live In Dortmund),metal,0.32604036874093234,False
tfidf_squared_cosine,3,Johnny Cash,I Was There When It Happened,country,Sanctus Real,Dear Heart,rock,0.32096718352654524,False
tfidf_squared_cosine,1,George Strait,Milk Cow Blues,country,Robben Ford,The Way You Treated Me (You're Gonna Be Sorry),blues,0.40605989836332784,False
tfidf_squared_cosine,2,George Strait,Milk Cow Blues,country,Memphis Minnie,Good Morning,blues,0.38468237737421834,False
tfidf_squared_cosine,3,George Strait,Milk Cow Blues,country,Jimmy Reed,Going To New York,blues,0.36436090448697506,False
tfidf_squared_cosine,1,Billy Currington,That's How Country Boys Roll,country,Duffy,Oh Boy,r&b/soul,0.3000646775799649,False
tfidf_squared_cosine,2,Billy Currington,That's How Country Boys Roll,country,Whole Wheat Bread,Old Man Samson,punk,0.27717847679519675,False
tfidf_squared_cosine,3,Billy Currington,That's How Country Boys Roll,country,Michelle Williams,Stop This Car,r&b/soul,0.27487843747606283,False
tfidf_squared_cosine,1,Johnny Cash,I Walk The Line,country,Keziah Jones,Neptune,blues,0.3206497841442169,False
tfidf_squared_cosine,2,Johnny Cash,I Walk The Line,country,Tony Bennett,Close Your Eyes,jazz,0.3020493369227636,False
tfidf_squared_cosine,3,Johnny Cash,I Walk The Line,country,Other Two,New Horizons,electronic,0.30168511757718364,False
tfidf_squared_cosine,1,Toby Keith,A Little Too Late,country,Little Walter,Too Late,blues,0.4374380388751653,False
tfidf_squared_cosine,2,Toby Keith,A Little Too Late,country,Pretty Maids,Running Out,metal,0.3244408437183558,False
tfidf_squared_cosine,3,Toby Keith,A Little Too Late,country,Skip James,I'm So Glad,blues,0.30150649146226505,False
tfidf_squared_cosine,1,Toby Keith,A Woman's Touch,country,Nine Inch Nails,The Great Collapse,electronic,0.3667266618732341,False
tfidf_squared_cosine,2,Toby Keith,A Woman's Touch,country,Gentleman,Empress,reggae,0.3635983206685604,False
tfidf_squared_cosine,3,Toby Keith,A Woman's Touch,country,Etta James,W.O.M.A.N.,blues,0.3486390786279624,False
tfidf_squared_cosine,1,Darius Rucker,If I Had Wings,country,Percy Sledge,My Special Prayer,r&b/soul,0.34299917014430803,False
tfidf_squared_cosine,2,Darius Rucker,If I Had Wings,country,Days in Grief,Blindfold,punk,0.34070811853920696,False
tfidf_squared_cosine,3,Darius Rucker,If I Had Wings,country,Keri Noble,Answered Prayer,folk,0.3107090851182,False
tfidf_squared_cosine,1,Toby Keith,Sweet,country,Mobb Deep,Live Foul,hip hop,0.3210094583016264,False
tfidf_squared_cosine,2,Toby Keith,Sweet,country,Bone Thugs-N-Harmony,9mm,hip hop,0.30985272501157246,False
tfidf_squared_cosine,3,Toby Keith,Sweet,country,Ice Cube,When I Get To Heaven (Remix) (Explicit),hip hop,0.3046515533665186,False
tfidf_squared_cosine,1,Josh Turner,Another Try,country,Kristin Chenoweth,Christmas Island,jazz,0.3926951593874029,False
tfidf_squared_cosine,2,Josh Turner,Another Try,country,Sammie,I Like It (Remix),hip hop,0.3376449588142019,False
tfidf_squared_cosine,3,Josh Turner,Another Try,country,Boyz II Men,Amazed,r&b/soul,0.3345825641657002,False
tfidf_squared_cosine,1,Billy Currington,Growin' Up Down There,country,Julie Ruin,Aerobicide,punk,0.30727107962137035,False
tfidf_squared_cosine,2,Billy Currington,Growin' Up Down There,country,Confederate Railroad,Summer In Dixie (Remastered Album Version),country,0.3049369210993279,True
tfidf_squared_cosine,3,Billy Currington,Growin' Up Down There,country,Planet Funk,Under The Rain,electronic,0.27077286404643947,False
tfidf_squared_cosine,1,Blake Shelton,Love Gets In The Way (Album Version),country,Dada,Pretty Girls Make Graves,rock,0.31333164583227646,False
tfidf_squared_cosine,2,Blake Shelton,Love Gets In The Way (Album Version),country,Bo Diddley,Diddy Wah Diddy,blues,0.3060987825286954,False
tfidf_squared_cosine,3,Blake Shelton,Love Gets In The Way (Album Version),country,Scandinavian Music Group,Näin minä vihellän matkallani,pop,0.2967586555683247,False
tfidf_squared_cosine,1,Sugarland,Baby Girl,country,Lonestar,Please Come Home For Christmas,rock,0.35997247333605953,False
tfidf_squared_cosine,2,Sugarland,Baby Girl,country,Charles Brown,Please Come Home For Christmas,blues,0.3322424302444564,False
tfidf_squared_cosine,3,Sugarland,Baby Girl,country,Dusty Springfield,Send It To Me,r&b/soul,0.325727965582883,False
tfidf_squared_cosine,1,Toby Keith,Big Ol' Truck,country,The Marvelettes,Someday Someway,r&b/soul,0.3046490799107626,False
tfidf_squared_cosine,2,Toby Keith,Big Ol' Truck,country,Danger Danger,One Step From Paradise,rock,0.2964193923081934,False
tfidf_squared_cosine,3,Toby Keith,Big Ol' Truck,country,Big Bill Broonzy,Big Bill Blues,blues,0.29404423391366896,False
tfidf_squared_cosine,1,Taylor Swift,Change,country,Abba,Waterloo,pop,0.3158773752443787,False
tfidf_squared_cosine,2,Taylor Swift,Change,country,Binary Star,Indy 500,hip hop,0.2585114700734641,False
tfidf_squared_cosine,3,Taylor Swift,Change,country,Throwing Muses,Graffiti,rock,0.2566251605742204,False
tfidf_squared_cosine,1,Taylor Swift,Crazier,country,Plan B,Love Goes Down,r&b/soul,0.32856012941193,False
tfidf_squared_cosine,2,Taylor Swift,Crazier,country,Powerman 5000,Watch The Sky For Me,jazz,0.3242454852323974,False
tfidf_squared_cosine,3,Taylor Swift,Crazier,country,Jay Brannan,Good Mother,folk,0.26384219664761255,False
tfidf_squared_cosine,1,Rascal Flatts,Holes,country,Utada,Crossover Interlude,pop,0.28695849389903644,False
tfidf_squared_cosine,2,Rascal Flatts,Holes,country,Righteous Pigs,Stress Related,metal,0.27762004233850734,False
tfidf_squared_cosine,3,Rascal Flatts,Holes,country,The Jacksons,Blame It On The Boogie,r&b/soul,0.2696887535565024,False
tfidf_squared_cosine,1,Kenny Rogers,Endless love,country,311,Strangers,reggae,0.3297637236326873,False
tfidf_squared_cosine,2,Kenny Rogers,Endless love,country,George Ducas,Shame On Me,country,0.3100486209202306,True
tfidf_squared_cosine,3,Kenny Rogers,Endless love,country,Paul Anka,You Are My Destiny,jazz,0.30989143546288195,False
tfidf_squared_cosine,1,Johnny Cash,You Dreamer You,country,Joe Bonamassa,Asking Around For You,blues,0.4357189904123569,False
tfidf_squared_cosine,2,Johnny Cash,You Dreamer You,country,Josh Groban,It Came Upon A Midnight Clear (Album Version),classical,0.4143157262708645,False
tfidf_squared_cosine,3,Johnny Cash,You Dreamer You,country,Tiffany Evans,Angels on Earth,blues,0.356792957451765,False
tfidf_squared_cosine,1,Billy Currington,Where The Girls Are,country,Cyndi Lauper,Girls Just Want To Have Fun,pop,0.38258982683790743,False
tfidf_squared_cosine,2,Billy Currington,Where The Girls Are,country,Greg Laswell,Girls Just Want To Have Fun (Demo),folk,0.3563715914022199,False
tfidf_squared_cosine,3,Billy Currington,Where The Girls Are,country,Jamie Cullum,Music Is Through,jazz,0.3435016516738413,False
tfidf_squared_cosine,1,Toby Keith,You Can't Read My Mind,country,Buck-O-Nine,I Dont Seem To Care,reggae,0.3779320586325499,False
tfidf_squared_cosine,2,Toby Keith,You Can't Read My Mind,country,B.B. King,All Over Again,blues,0.3430452612770429,False
tfidf_squared_cosine,3,Toby Keith,You Can't Read My Mind,country,Tarrus Riley,Parables,reggae,0.32510184536466297,False
tfidf_squared_cosine,1,Billy Currington,She's Got A Way With Me,country,Clint Black,Half The Man,country,0.3919536226786839,True
tfidf_squared_cosine,2,Billy Currington,She's Got A Way With Me,country,Alison Krauss / Union Station,Looking In The Eyes Of Love,country,0.328405297117292,True
tfidf_squared_cosine,3,Billy Currington,She's Got A Way With Me,country,Björk,Hunter,electronic,0.31475231513993823,False
tfidf_squared_cosine,1,The Maine,You Left Me,electronic,Mary J. Blige,Can't Get You Off My Mind,r&b/soul,0.6828728083186955,False
tfidf_squared_cosine,2,The Maine,You Left Me,electronic,Lush,Outside World,electronic,0.6703632265116204,True
tfidf_squared_cosine,3,The Maine,You Left Me,electronic,Everything But The Girl,Love Is Strange,folk,0.6084479618042924,False
tfidf_squared_cosine,1,The Prodigy,Wake Up Call (Album Version),electronic,Fatboy Slim,Right Here Right Now,electronic,0.6762242138957142,True
tfidf_squared_cosine,2,The Prodigy,Wake Up Call (Album Version),electronic,Little Big Town,From This Dream,country,0.6005412100316087,False
tfidf_squared_cosine,3,The Prodigy,Wake Up Call (Album Version),electronic,Ghost Machine,Siesta Loca,metal,0.44435551587992966,False
tfidf_squared_cosine,1,Ke$ha,Boots &  Boys,electronic,Stoa,Infant Joy,classical,0.4182521273721463,False
tfidf_squared_cosine,2,Ke$ha,Boots &  Boys,electronic,Ledisi,Joy,r&b/soul,0.39644915013027937,False
tfidf_squared_cosine,3,Ke$ha,Boots &  Boys,electronic,Cass McCombs,Jonesy Boy,folk,0.3474289783177541,False
tfidf_squared_cosine,1,Gorillaz,Rhinestone Eyes,electronic,Bunny Wailer,Walk The Proud Land,reggae,0.33597806210261366,False
tfidf_squared_cosine,2,Gorillaz,Rhinestone Eyes,electronic,Grand Puba,Alamo,hip hop,0.3202306351115411,False
tfidf_squared_cosine,3,Gorillaz,Rhinestone Eyes,electronic,Afroman,Life of Tha Party,hip hop,0.3021096063131147,False
