track_id,song_id,artist_id,artist_name,song_title,release,release_year,duration,artist_familiarity,artist_hotttnesss,genre,top_tags,n_words,nnz_words,l2_norm,is_test,dot_rank1_song,dot_rank1_score,dot_rank2_song,dot_rank2_score,dot_rank3_song,dot_rank3_score,centered_dot_rank1_song,centered_dot_rank1_score,centered_dot_rank2_song,centered_dot_rank2_score,centered_dot_rank3_song,centered_dot_rank3_score,correlation_rank1_song,correlation_rank1_score,correlation_rank2_song,correlation_rank2_score,correlation_rank3_song,correlation_rank3_score,cosine_rank1_song,cosine_rank1_score,cosine_rank2_song,cosine_rank2_score,cosine_rank3_song,cosine_rank3_score,tfidf_dot_rank1_song,tfidf_dot_rank1_score,tfidf_dot_rank2_song,tfidf_dot_rank2_score,tfidf_dot_rank3_song,tfidf_dot_rank3_score,tfidf_centered_dot_rank1_song,tfidf_centered_dot_rank1_score,tfidf_centered_dot_rank2_song,tfidf_centered_dot_rank2_score,tfidf_centered_dot_rank3_song,tfidf_centered_dot_rank3_score,tfidf_correlation_rank1_song,tfidf_correlation_rank1_score,tfidf_correlation_rank2_song,tfidf_correlation_rank2_score,tfidf_correlation_rank3_song,tfidf_correlation_rank3_score,tfidf_cosine_rank1_song,tfidf_cosine_rank1_score,tfidf_cosine_rank2_song,tfidf_cosine_rank2_score,tfidf_cosine_rank3_song,tfidf_cosine_rank3_score
TRMZSRG128F428BE3F,SOPEKWP12A8C138692,ARPDVPJ1187B9ADBE9,Usher,Roni,Live,1999,117.9424,0.856448923652,0.851233891127,r&b/soul,rnb; live performance; cover song; Earth; Wind and Fire,544,94,81.030858,0,Lauryn Hill - Interlude 5,7646.0,Jeremih - My Ride,4602.0,Ryan Leslie - Just Right,4196.0,Lauryn Hill - Interlude 5,6799.5999999999985,Jeremih - My Ride,4296.100000000031,Ryan Leslie - Just Right,3851.000000000027,Rachelle Ferrell - Welcome To My Love,0.5679309153129314,Spinners - Cupid/I've Loved You For A Long Time (Remastered Single Version),0.5656518142206006,Ayo - Only You,0.5625890502763888,Rachelle Ferrell - Welcome To My Love,0.5860585053483413,Spinners - Cupid/I've Loved You For A Long Time (Remastered Single Version),0.5831857118119522,Michael McDonald - Peace,0.5779022692205575,Lauryn Hill - Interlude 5,274.5163899716475,R. Kelly - Kickin' It With Your Girlfriend,208.63936154545144,John Legend - I Can Change,206.6252463794402,John Legend - I Can Change,144.15777080349648,Tyrese - Signs Of Love Makin',138.2821420707682,Babyface - Soon As I Get Home,136.05625772679954,Al Green - Judy,0.2536041068633361,Martina Topley Bird - Baby Blue,0.24542227426595054,Jesse Johnson - I Want My Girl,0.2341998301709764,Al Green - Judy,0.30654871432489766,John Legend - I Can Change,0.2925086217317845,Martina Topley Bird - Baby Blue,0.2922112050076448
TRNEYNN128F92C21F7,SOZEFCO12D02193313,ARLMXEA1187B9A7D04,R. Kelly,Rise Up,Double Up,2007,211.93098,0.811506286892,0.796033968652,r&b/soul,rnb; soul; pop; hip hop; Hip-Hop,561,145,92.081486,0,Lauryn Hill - Interlude 5,10890.0,Erykah Badu - I Want You,5309.0,Danity Kane - Hold Me Down (Album Version),4917.0,Lauryn Hill - Interlude 5,9971.84000000011,Erykah Badu - I Want You,4971.551249999967,Danity Kane - Hold Me Down (Album Version),4491.602499999986,Lauryn Hill - Interlude 5,0.5288131528409662,Westside Connection - Superstar (Double Murder = Double Platinum),0.5242998781906328,Avant - Heaven,0.5107418322995895,Lauryn Hill - Interlude 5,0.5499559003662348,Westside Connection - Superstar (Double Murder = Double Platinum),0.5464864758988707,Avant - Heaven,0.5275185328374677,Lauryn Hill - Interlude 5,373.7803359901276,Prince - I Love U In Me ( LP Version),314.97870340930524,Omarion - I'm Gon' Change,290.1412800400294,Omarion - I'm Gon' Change,212.82199202919216,Jamiroquai - (Don't) Give Hate A Chance,208.06677231185768,The Emotions - I Don't Wanna Lose Your Love,199.7357427928931,The Emotions - I Don't Wanna Lose Your Love,0.2844606498581528,Jamiroquai - (Don't) Give Hate A Chance,0.2775097253185882,Mary J. Blige - Can't Get You Off My Mind,0.27288465726174777,The Emotions - I Don't Wanna Lose Your Love,0.343370797332985,Jamiroquai - (Don't) Give Hate A Chance,0.34247905071609835,Mary J. Blige - Can't Get You Off My Mind,0.33184437392377564
TRNZNSR128F429F04B,SOIFMOR12A8C13C0CD,AR20CFC1187B98A25D,Ray Charles,Don't You Know,The Best Of The Early Years,0,176.06485,0.759911216828,0.673207274956,r&b/soul,soul; blues; rnb; RCharles; classic RB,214,76,36.11094,0,Lauryn Hill - Interlude 5,3485.0,Erykah Badu - I Want You,2732.0,Danity Kane - Hold Me Down (Album Version),2640.0,Lauryn Hill - Interlude 5,3117.000000000013,Erykah Badu - I Want You,2596.7500000000427,Danity Kane - Hold Me Down (Album Version),2469.499999999995,Marques Houston - Naked,0.6655444221016524,Mary Wells - Bye Bye Baby,0.6224675464205326,Percy Sledge - Baby Help Me,0.6221956414995201,Marques Houston - Naked,0.6809337442010978,Mary Wells - Bye Bye Baby,0.6369825037111306,Percy Sledge - Baby Help Me,0.6366374934541418,Lauryn Hill - Interlude 5,160.41610787393648,The Isley Brothers - Contagious,141.09504867944557,Marques Houston - Naked,126.6370122532399,Omarion - I'm Gon' Change,90.21749744852889,Marques Houston - Naked,89.39807971789178,The Temptations - Ain't Too Proud To Beg,89.31163444077501,Ike & Tina Turner - Rock Me Baby,0.30040647137842635,The Temptations - Ain't Too Proud To Beg,0.28996172447988944,Brian McKnight - Been So Long,0.2541463321574803,The Temptations - Ain't Too Proud To Beg,0.32885064567251365,Ike & Tina Turner - Rock Me Baby,0.32506424078272633,Brian McKnight - Been So Long,0.30040186258548657
TROIJDA128F9341E70,SOCUXGX12A8C13B78C,ARLMXEA1187B9A7D04,R. Kelly,I Mean (I Don't Mean It),TP-2.com,2000,205.00853,0.811092052861,0.783843023046,r&b/soul,soul; rnb; english lyrics; SDZ,701,190,135.443715,0,Erykah Badu - I Want You,15433.0,Lauryn Hill - Interlude 5,15352.0,Mario Vazquez - Everytime I...,12759.0,Erykah Badu - I Want You,15011.696249999915,Lauryn Hill - Interlude 5,14205.679999999957,Mario Vazquez - Everytime I...,12408.562500000191,Macy Gray - Shoo Be Doo,0.7968875277543513,Cherish - Oooh,0.7912813504872318,R. Kelly - Kickin' It With Your Girlfriend,0.755636986852904,Macy Gray - Shoo Be Doo,0.8027817649452463,Cherish - Oooh,0.7968580670491777,R. Kelly - Kickin' It With Your Girlfriend,0.7631074078787848,Lauryn Hill - Interlude 5,500.7263201223468,R. Kelly - Kickin' It With Your Girlfriend,329.886323236455,Prince - I Love U In Me ( LP Version),295.44004252364834,R. Kelly - Kickin' It With Your Girlfriend,219.52972312311866,Lauryn Hill - Interlude 5,219.078556010246,Keyshia Cole - Heaven Sent,177.6563967607309,Sharon Jones & The Dap-Kings - Tell Me,0.3094790845748184,Jon B. - Do It All Again,0.2924870579928743,R. Kelly - Kickin' It With Your Girlfriend,0.2913259131966012,R. Kelly - Kickin' It With Your Girlfriend,0.3814190543515247,Jon B. - Do It All Again,0.38017233235622944,Sharon Jones & The Dap-Kings - Tell Me,0.37560487203689447
TRONPIZ128F1454219,SOKLOOH12A6D4F6EED,ARKSZW81187B9B695D,Mariah Carey,Sprung,The Emancipation of Mimi,2005,205.97506,0.934935267398,0.787005468689,r&b/soul,rnb; female vocalists; pop; Hip-Hop; sleek,307,85,51.205468,0,Lauryn Hill - Interlude 5,7470.0,Erykah Badu - I Want You,5537.0,Danity Kane - Hold Me Down (Album Version),5056.0,Lauryn Hill - Interlude 5,6969.5199999999595,Erykah Badu - I Want You,5353.060000000033,Danity Kane - Hold Me Down (Album Version),4824.120000000028,Syleena Johnson - All Of Me,0.7178373169876006,Amerie - Higher,0.7142763721936032,Monica - Hurts The Most,0.7030732833798369,Syleena Johnson - All Of Me,0.7262063521662616,Amerie - Higher,0.7247250702516531,Monica - Hurts The Most,0.7146991302698519,Lyfe Jennings - She Got Kids,381.441286344123,Jill Scott - Brotha,352.0420247761844,Macy Gray - Speechless,330.13997673171525,Jill Scott - Brotha,327.4227790021205,Lyfe Jennings - She Got Kids,322.88336498701216,Macy Gray - Speechless,295.4644736953174,Jill Scott - Brotha,0.5028450793644537,Macy Gray - Speechless,0.496920560649066,Lyfe Jennings - She Got Kids,0.4443050831238846,Macy Gray - Speechless,0.5241651999038665,Jill Scott - Brotha,0.5203996412462273,Lyfe Jennings - She Got Kids,0.4813467510921175
TRPZAPZ128F9341D3E,SOUFNEL12D021B2AEB,ARLMXEA1187B9A7D04,R. Kelly,Don't You Say No,TP-2.com,2000,246.93506,0.811506286892,0.796033968652,r&b/soul,rnb; Love; chillout; quiet storm; english lyrics,535,130,115.99569,0,Lauryn Hill - Interlude 5,12606.0,Erykah Badu - I Want You,10461.0,R. Kelly - I Mean (I Don't Mean It),9114.0,Lauryn Hill - Interlude 5,11702.559999999958,Erykah Badu - I Want You,10128.961250000162,R. Kelly - I Mean (I Don't Mean It),8731.633749999959,Kelly Price - Don't Say Goodbye,0.7522952099272396,Charlie Wilson - What You Do To Me,0.7181200292693095,Donnie - Do You Know?,0.68509121892441,Kelly Price - Don't Say Goodbye,0.7586327631720818,Charlie Wilson - What You Do To Me,0.725248994296232,Michael McDonald - You Don't Know Me,0.6930665000393589,Lauryn Hill - Interlude 5,306.4194159885708,Organized Konfusion - Soundman,241.33904588193454,Marques Houston - Naked,235.1137646390345,Marques Houston - Naked,166.65882431270168,John Legend - Out Of Sight,151.8507994414481,Spice Girls - Ain't No Stopping Us Now,145.7403234325937,Marques Houston - Naked,0.2864847556275504,Macy Gray - Shoo Be Doo,0.28391034240271773,John Legend - Out Of Sight,0.27405622028338633,Marques Houston - Naked,0.36130196645651425,John Legend - Out Of Sight,0.34090154497634784,Macy Gray - Shoo Be Doo,0.3377049390993067
TRQBNNZ128F92D4F35,SONSXHN12A58A7B790,ARNQKXK1187B99EFDA,Jazmine Sullivan,Switch!,Fearless,2008,181.52444,0.77341682052,0.654075995756,r&b/soul,spoken breakdown; soul; rnb; fun; pop,422,115,63.545259,0,Lauryn Hill - Interlude 5,7500.0,Mario Vazquez - Everytime I...,5858.0,R. Kelly - I Mean (I Don't Mean It),5731.0,Lauryn Hill - Interlude 5,6822.880000000127,Mario Vazquez - Everytime I...,5650.999999999975,R. Kelly - I Mean (I Don't Mean It),5444.419999999971,Mario Vazquez - Everytime I...,0.7288863583045787,R. Kelly - Kickin' It With Your Girlfriend,0.7202793981371758,Ledisi - Best Friend,0.7010160726131466,Mario Vazquez - Everytime I...,0.7336267272708022,R. Kelly - Kickin' It With Your Girlfriend,0.7324893923543403,Ledisi - Best Friend,0.7125075246457178,Lauryn Hill - Interlude 5,417.69009455444103,Brick & Lace - Love Is Wicked,230.21725763812188,R. Kelly - Kickin' It With Your Girlfriend,213.64537351773632,Lauryn Hill - Interlude 5,227.31151404644203,Brick & Lace - Love Is Wicked,155.52765529475224,Curtis Mayfield - Freddie's Dead  (Instrumental_ Film Score Version),153.87751690629875,Samantha Mumba - What's It Gonna Be,0.28061952629586506,Curtis Mayfield - Freddie's Dead  (Instrumental_ Film Score Version),0.2718163305110827,Ledisi - Best Friend,0.2462743752159403,Samantha Mumba - What's It Gonna Be,0.3362675148217046,Curtis Mayfield - Freddie's Dead  (Instrumental_ Film Score Version),0.3277308547534577,Lauryn Hill - Interlude 5,0.3218718358532444
TRQQLZD128F425E9BC,SOYSABZ12A58A7CAE3,AR52EZT1187B9900BF,Alicia Keys,Tell You Something (Nana's Reprise),As I Am,2007,268.06812,0.93391610637,0.778673579184,r&b/soul,soul; Alicia Keys; rnb; female vocalists; pop,612,113,110.715853,0,R. Kelly - I Mean (I Don't Mean It),10886.0,Lauryn Hill - Interlude 5,10599.0,Erykah Badu - I Want You,9985.0,R. Kelly - I Mean (I Don't Mean It),10438.997500000087,Erykah Badu - I Want You,9596.832499999859,Lauryn Hill - Interlude 5,9542.840000000046,Toni Braxton - Love Affair,0.7182802460316974,R. Kelly - I Mean (I Don't Mean It),0.71768078949672,Keyshia Cole - I Changed My Mind,0.6674502103292518,Toni Braxton - Love Affair,0.728642464567285,R. Kelly - I Mean (I Don't Mean It),0.7259382220134587,Keyshia Cole - I Changed My Mind,0.6792422601729118,Lauryn Hill - Interlude 5,423.35565703812625,Kandi - I Wanna Know,271.8558200005992,Marques Houston - Naked,262.3938553384788,Kandi - I Wanna Know,199.28977146110802,Lauryn Hill - Interlude 5,195.96023343001218,Michelle Williams - Stop This Car,180.75635556580426,Jodeci - I'm Still Waiting,0.25834604108774717,Kandi - I Wanna Know,0.2557197961318647,Shai - Waiting For The Day,0.25183087463755943,Shai - Waiting For The Day,0.32160084101727043,Jodeci - I'm Still Waiting,0.32065566614681706,Kandi - I Wanna Know,0.31909075507573803
TRRSRXG128E07888AF,SOTFWWF12A67020F44,ARKSZW81187B9B695D,Mariah Carey,Joy Ride,The Emancipation of Mimi,2005,243.74812,0.934935267398,0.787005468689,r&b/soul,rnb; female vocalists; Mariah Carey; slow jams; pop,408,109,59.26213,0,Lauryn Hill - Interlude 5,5978.0,Erykah Badu - I Want You,3615.0,Ashanti - Rock Wit U (Awww Baby),2873.0,Lauryn Hill - Interlude 5,5297.200000000053,Erykah Badu - I Want You,3364.78750000003,Ashanti - Rock Wit U (Awww Baby),2651.462499999983,Smokey Robinson - Cruisin',0.5272094627037835,Simon Webbe - Only Love,0.5232310454761357,Kristine W - Strings,0.5158996364199203,Smokey Robinson - Cruisin',0.5479763849253196,Simon Webbe - Only Love,0.5462359425985716,Kristine W - Strings,0.5403237176611717,Lauryn Hill - Interlude 5,290.5273899399548,Kristine W - Strings,249.5856376796722,Ledisi - Joy,227.22304949656427,Kristine W - Strings,188.26662413631516,Ledisi - Joy,186.7937107017363,Ashanti - Rock Wit U (Awww Baby),175.84382728705322,Ledisi - Joy,0.2873485022572048,Kristine W - Strings,0.260589777626265,Babyface - I Love You Babe,0.25026247906973426,Ledisi - Joy,0.3288244131536544,Kristine W - Strings,0.318196944745482,Louise - One Kiss From Heaven,0.30386786785878733
TRRZSBO128F428BE44,SOGEKBX12A8C13ACE1,ARPDVPJ1187B9ADBE9,Usher,Nice & Slow,Live,1997,390.76526,0.856448923652,0.851233891127,r&b/soul,rnb; slow jams; 90s; hip hop; sexy,469,139,69.382995,0,Lauryn Hill - Interlude 5,9962.0,Erykah Badu - I Want You,7691.0,Danity Kane - Hold Me Down (Album Version),7497.0,Lauryn Hill - Interlude 5,9185.519999999955,Erykah Badu - I Want You,7405.622500000151,Danity Kane - Hold Me Down (Album Version),7137.244999999944,Al Jarreau - Look What You've Done For Me,0.7849504603391649,Keith Sweat - Give Me What I Want (LP Version),0.7831864279351792,Ginuwine - Only When ur Lonely,0.7830261179156658,Al Jarreau - Look What You've Done For Me,0.7946939530907705,Ginuwine - Only When ur Lonely,0.7928351906125909,Keith Sweat - Give Me What I Want (LP Version),0.7899909150687077,Lauryn Hill - Interlude 5,327.91299328783265,Marques Houston - Naked,250.77577246019646,Chrisette Michele - All I Ever Think About,247.38217780410628,Chrisette Michele - All I Ever Think About,181.1131819652982,Marques Houston - Naked,174.96976431121334,Omarion - Slow Dancin',166.60453199550517,Shai - Waiting For The Day,0.3236310569804455,Plan B - Traded In My Cigarettes,0.31521200782775516,Chrisette Michele - All I Ever Think About,0.30965317608636167,Shai - Waiting For The Day,0.3968949654512515,Chrisette Michele - All I Ever Think About,0.37980143836002334,Plan B - Traded In My Cigarettes,0.3776779936564397
TRSHMDQ128F422C1D6,SOZBCSN12A8AE46F93,AR9B7FG1187B9A5C96,Jay Sean,Stuck In the Middle,My Own Way,2008,217.99138,0.842536375556,0.711333470088,r&b/soul,rnb; fav; real men; Diesunddas:-9,495,124,74.64583,0,Lauryn Hill - Interlude 5,12543.0,Erykah Badu - I Want You,7458.0,Danity Kane - Hold Me Down (Album Version),6992.0,Lauryn Hill - Interlude 5,11689.24000000008,Erykah Badu - I Want You,7144.220000000024,Danity Kane - Hold Me Down (Album Version),6596.440000000042,Kevon Edmonds - Never Love You,0.7847426054645146,Lauryn Hill - Interlude 5,0.7693226301742057,Alice Smith - Dream,0.7458603994855613,Kevon Edmonds - Never Love You,0.7918194852832479,Lauryn Hill - Interlude 5,0.7813905814818588,Alice Smith - Dream,0.7577674248035503,Lauryn Hill - Interlude 5,400.5723634903156,Omarion - I'm Gon' Change,246.17677830973324,Lyfe Jennings - She Got Kids,207.36133346909634,Lauryn Hill - Interlude 5,185.71233211339012,Omarion - I'm Gon' Change,176.85084819893433,Next - I Still Love You,145.11206951277845,Next - I Still Love You,0.2722112979965928,Omarion - I'm Gon' Change,0.26562943584732945,Martha & The Vandellas - There He Is (At My Door),0.2645465690876008,Next - I Still Love You,0.3428842906399896,Boyz II Men - You're Not Alone,0.33903943754178184,Omarion - I'm Gon' Change,0.33443228850817924
TRTAKII128F92E4449,SOKHIOI12A8C141E73,AR9B7FG1187B9A5C96,Jay Sean,Maybe,EZ  - Essential Garage Collection,2008,319.60771,0.842536375556,0.711333470088,r&b/soul,Jay Sean; rnb; r&b; pop; hip hop,335,108,51.068581,0,Lauryn Hill - Interlude 5,6853.0,Erykah Badu - I Want You,5015.0,R. Kelly - I Mean (I Don't Mean It),4157.0,Lauryn Hill - Interlude 5,6289.9599999999355,Erykah Badu - I Want You,4808.067500000018,R. Kelly - I Mean (I Don't Mean It),3918.702500000017,Omarion - Slow Dancin',0.6959255693222929,Barry White - Never Gonna Give You Up,0.6862155651688654,Musiq - Whereareyougoing,0.677306097137244,Omarion - Slow Dancin',0.7106379439802679,Barry White - Never Gonna Give You Up,0.6999875226468957,Musiq - Whereareyougoing,0.6922783894207879,Lauryn Hill - Interlude 5,242.29758877133133,Keith Sweat - Caught Up,211.33072508240062,Prince - I Love U In Me ( LP Version),191.18369617259034,Keith Sweat - Caught Up,146.42611570771982,Samantha Mumba - Feelin Is Right,139.04709325902505,Erykah Badu - 4 Leaf Clover,115.84933422342942,Samantha Mumba - Feelin Is Right,0.23797297716909582,Ayo - Maybe (Ayo Blues),0.23596389784488067,Erykah Badu - 4 Leaf Clover,0.23440762376367286,Samantha Mumba - Feelin Is Right,0.2893573007944279,Keith Sweat - Caught Up,0.28329315972857205,Erykah Badu - 4 Leaf Clover,0.27860515978949196
TRTKNDU128EF3517DF,SOHAESY12A6D223C62,ARRZUPG11F43A69EF7,Jackson 5,You've Changed,Soulsation! The 25th Anniversary Collection,1969,192.15628,0.652215037254,0.661674150757,r&b/soul,michael jackson; motown; pop; jacksons; Jackson 5,278,70,55.919585,0,Lauryn Hill - Interlude 5,5733.0,Erykah Badu - I Want You,4179.0,Adina Howard - Nasty Grind,3707.0,Lauryn Hill - Interlude 5,5278.519999999981,Erykah Badu - I Want You,4011.9662499999854,Adina Howard - Nasty Grind,3607.2737500000017,Adina Howard - Nasty Grind,0.7301559332730093,Donnie - Do You Know?,0.6704978260708541,Fishbone - Bonin' In The Boneyard,0.6452127661657822,Adina Howard - Nasty Grind,0.735168118198182,Donnie - Do You Know?,0.6785366430140846,Fishbone - Bonin' In The Boneyard,0.6457792776159174,Lauryn Hill - Interlude 5,211.2122727253648,Aretha Franklin - Jump To It,173.24158012391362,R. Kelly - I Mean (I Don't Mean It),166.0096804864155,Aretha Franklin - Jump To It,140.86576904474933,R. Kelly - I Mean (I Don't Mean It),120.2230543555908,Luther Vandross - Here And Now,116.24479889888221,Luther Vandross - Here And Now,0.3268672036981614,Mint Condition - Breakin' My Heart (Pretty Brown Eyes),0.2729805502310333,Janet Jackson - Throb,0.26929697808560527,Luther Vandross - Here And Now,0.3616247379099295,Mint Condition - Breakin' My Heart (Pretty Brown Eyes),0.3140231164374081,Macy Gray - Shoo Be Doo,0.30456307761559137
TRTSASI12903CC26E8,SOUSVDG12AB018B099,AR20CFC1187B98A25D,Ray Charles,Smack Dab In The Middle,A Man_ A Voice_ A Piano (CD 2),0,175.77751,0.759912526334,0.673207274956,r&b/soul,soul; rock; jazz; blues; swing,241,103,27.221315,0,Lauryn Hill - Interlude 5,2713.0,Danity Kane - Hold Me Down (Album Version),1286.0,Parliament - Mr. Wiggles,1254.0,Lauryn Hill - Interlude 5,2431.4800000000064,Danity Kane - Hold Me Down (Album Version),1155.567499999985,Mario Vazquez - Everytime I...,1143.9374999999757,Amy Winehouse - Wake Up Alone,0.5610597068902727,Lauryn Hill - Oh Jerusalem,0.5583483805497896,The Supremes - Stranger In Paradise,0.5573697399121251,Lauryn Hill - Oh Jerusalem,0.5814137771036834,Amy Winehouse - Wake Up Alone,0.5788923497131417,The Supremes - Stranger In Paradise,0.5727313928360951,Lauryn Hill - Interlude 5,167.88169343180377,Kelis - Milkshake,130.83868340659794,Ashanti - Rock Wit U (Awww Baby),125.35314411882761,Ashanti - Rock Wit U (Awww Baby),99.333450768436,The Temptations - Glasshouse,93.5588269959502,Kelis - Milkshake,88.47325324900376,Ike & Tina Turner - Rock Me Baby,0.28199169004450714,The Temptations - Glasshouse,0.264040692179369,Ashanti - Rock Wit U (Awww Baby),0.22138367548670493,Ike & Tina Turner - Rock Me Baby,0.3083068117381084,The Temptations - Glasshouse,0.2987521243541869,Ashanti - Rock Wit U (Awww Baby),0.26401986625436635
TRTWRQD12903CA9E3B,SOCDGAR12AB018CE44,AR52EZT1187B9900BF,Alicia Keys,Distance And Time,The Element Of Freedom,2009,267.4673,0.93391610637,0.778673579184,r&b/soul,soul; Alicia Keys; female vocalists; rnb; Love,341,83,55.919585,0,Lauryn Hill - Interlude 5,7585.0,Erykah Badu - I Want You,5574.0,Mario Vazquez - Everytime I...,4102.0,Lauryn Hill - Interlude 5,7027.479999999968,Erykah Badu - I Want You,5369.0962500000405,Mario Vazquez - Everytime I...,3931.562500000057,Eternal - Oh Baby I,0.7041404305307911,The Dells - It's All Up To You,0.6974914865312234,Ruff Endz - Threesome,0.6926289870490243,Eternal - Oh Baby I,0.714309801900633,The Dells - It's All Up To You,0.7065302918403075,Blackstreet - Happy Song (Tonite),0.7039535611108683,Lauryn Hill - Interlude 5,214.84260961132426,Prince - I Love U In Me ( LP Version),175.65876945931544,Eternal - Oh Baby I,164.62317178291852,Eternal - Oh Baby I,130.40637998312224,Heather Headley - Wait A Minute,102.41558755206783,Monica - Hurts The Most,100.36086225821222,Eternal - Oh Baby I,0.28614503297689203,Alicia Keys - Lover Man,0.23045900535255154,Toni Braxton - Love Affair,0.23005340024319468,Eternal - Oh Baby I,0.3359006378188236,Toni Braxton - Love Affair,0.2878403843554998,Alicia Keys - Lover Man,0.28473655918270063
TRULIIL128F4228AC8,SOHQSLE12A6D4FD852,ARRZUPG11F43A69EF7,Jackson 5,Lookin' Through The Windows,Motown Gold - The 1970s,1972,213.91628,0.652215037254,0.661674150757,r&b/soul,motown; soul; pop; 70s; Jackson 5,221,64,40.07493,0,Lauryn Hill - Interlude 5,2486.0,Marques Houston - Cancel (Album Version),1779.0,Erykah Badu - I Want You,1544.0,Lauryn Hill - Interlude 5,2129.0400000000113,Marques Houston - Cancel (Album Version),1657.507500000011,Erykah Badu - I Want You,1412.8074999999992,Marques Houston - Cancel (Album Version),0.35772727234477836,Boyz II Men - You're Not Alone,0.345253985091307,Destiny's Child - Birthday,0.34000751422796466,Marques Houston - Cancel (Album Version),0.37404577360336544,Boyz II Men - You're Not Alone,0.37395376381218604,Destiny's Child - Birthday,0.3568408422596405,Houston - Twizala,212.85900717322562,Javier - Slow Motion,186.04267738563834,Parliament - Mr. Wiggles,171.73284062118012,Houston - Twizala,183.83381175498997,Javier - Slow Motion,148.16978784729793,Tyrese - Signs Of Love Makin',126.69352762862724,Houston - Twizala,0.325192454552827,Javier - Slow Motion,0.24130920662772928,Tyrese - Signs Of Love Makin',0.22390315683919265,Houston - Twizala,0.3576912716638052,Javier - Slow Motion,0.2840163692958011,Tyrese - Signs Of Love Makin',0.26709423198804855
TRURHNH128F9355F33,SONEKBK12AB017C335,ARQFENL121318C58A6,Jeremih,Starting All Over,Jeremih,2009,278.62159,0.829719358452,0.73506863889,r&b/soul,soul tag; rhythum and blues tag; vulnerable; Eddy-kay,369,111,40.39802,0,Lauryn Hill - Interlude 5,4309.0,Mario Vazquez - Everytime I...,2700.0,R. Kelly - I Mean (I Don't Mean It),2554.0,Lauryn Hill - Interlude 5,3797.4800000000214,Mario Vazquez - Everytime I...,2543.625000000057,Erykah Badu - I Want You,2360.00249999999,Shai - Waiting For The Day,0.581558338082906,Jon B. - Do It All Again,0.5528445457316727,Joss Stone - For The Love Of You,0.5374838278965316,Shai - Waiting For The Day,0.5996246637118005,Jon B. - Do It All Again,0.5792455707917945,Joss Stone - For The Love Of You,0.5599740448745752,Lauryn Hill - Interlude 5,344.36502975673983,Prince - I Love U In Me ( LP Version),220.8004997825456,Brick & Lace - Love Is Wicked,211.21082747904882,Lauryn Hill - Interlude 5,174.782232865515,Angie Stone - Here We Go Again,149.65095558222302,Brick & Lace - Love Is Wicked,144.67985729172838,Angie Stone - Here We Go Again,0.3024268009850894,The Dells - I Miss You,0.2847070027319593,Alicia Keys - Piano & I,0.2580288012145078,Angie Stone - Here We Go Again,0.35471528274552744,The Dells - I Miss You,0.3371644094307155,Alicia Keys - Piano & I,0.30700130973452716
TRVBSAC128F42B6438,SOAPRQO12AF72A2410,ARRZUPG11F43A69EF7,Jackson 5,Bridge Over Troubled Water,Third Album,1970,352.44363,0.652215037254,0.661674150757,r&b/soul,cover; USA; Simon and Garfunkel; water; sunday morning,199,74,30.903074,0,Lauryn Hill - Interlude 5,2692.0,Mario Vazquez - Everytime I...,2078.0,Erykah Badu - I Want You,2032.0,Lauryn Hill - Interlude 5,2381.039999999984,Mario Vazquez - Everytime I...,1982.937499999974,Erykah Badu - I Want You,1917.7137500000367,Boyz II Men - To The Limit,0.6467640477207907,The Dells - It's All Up To You,0.6311256320471395,Boyz II Men - I'll Make Love To You,0.565569426723967,Boyz II Men - To The Limit,0.6548276156745451,The Dells - It's All Up To You,0.6423193478847731,Boyz II Men - I'll Make Love To You,0.5817878873614412,Marques Houston - Naked,140.1412260507911,Organized Konfusion - Soundman,138.2764580196307,The Dramatics - Be My Girl,126.42270201181469,Marques Houston - Naked,102.67956567470672,The Dramatics - Be My Girl,101.86515982145376,Blackstreet - Happy Song (Tonite),95.33628362646881,The Dramatics - Be My Girl,0.24537435620735892,Blackstreet - Happy Song (Tonite),0.2241087070493045,Marques Houston - Naked,0.22096076770302092,The Dramatics - Be My Girl,0.28720961372995707,Marques Houston - Naked,0.27653298563967865,Blackstreet - Happy Song (Tonite),0.2735958949517232
